season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,8
2,1,4,13,0,5,1,1,0.52,0.5,0.27,0.2836,358
2,0,5,19,0,2,1,1,0.6,0.6212,0.43,0.2239,434
4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,142
3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,233
1,1,12,21,0,5,1,2,0.24,0.2424,0.7,0.1343,92
4,1,10,3,0,4,1,1,0.42,0.4242,0.47,0.2985,3
1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,38
4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985,447
4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,179
3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,179
1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0.0,3
4,0,9,15,0,3,1,1,0.7,0.6515,0.7,0.1343,181
1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,43
2,1,4,11,0,6,0,1,0.62,0.6061,0.61,0.3284,608
2,1,3,21,0,6,0,3,0.44,0.4394,1.0,0.194,104
3,0,8,22,0,0,0,1,0.7,0.6667,0.89,0.194,103
4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,464
3,0,9,23,0,6,0,1,0.46,0.4545,0.82,0.1642,136
2,1,4,0,0,2,1,2,0.32,0.3333,0.76,0.1343,13
3,0,7,16,0,0,0,1,0.84,0.803,0.53,0.2985,414
3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,5
4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,99
2,0,5,22,0,0,0,1,0.6,0.5606,0.83,0.1343,121
2,0,3,18,0,2,1,1,0.48,0.4697,0.44,0.0896,312
1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,272
3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,356
2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,566
3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,236
2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,7
1,0,12,17,0,6,0,1,0.28,0.2879,0.45,0.1343,68
4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0.0,232
1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3
1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.194,26
4,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239,612
3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,331
1,0,2,22,0,1,1,1,0.28,0.303,0.81,0.0896,37
2,0,4,0,0,6,0,2,0.32,0.3182,1.0,0.194,18
3,1,9,11,0,0,0,1,0.66,0.6212,0.47,0.2537,585
3,0,8,1,0,3,1,1,0.64,0.6061,0.73,0.1642,14
4,1,12,0,0,3,1,1,0.3,0.3182,0.61,0.0,41
1,0,2,7,0,3,1,2,0.2,0.197,0.55,0.2239,108
3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,343
3,1,7,11,0,0,0,1,0.92,0.8939,0.42,0.2985,389
3,0,8,22,0,5,1,1,0.6,0.5455,0.88,0.1343,122
1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
1,1,3,1,0,2,1,1,0.2,0.197,0.44,0.2537,6
4,0,11,12,0,1,1,1,0.56,0.5303,0.56,0.2985,202
3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,70
1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,106
3,1,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,392
2,0,5,19,0,1,1,1,0.7,0.6667,0.74,0.2239,358
3,1,9,8,0,4,1,3,0.7,0.6667,0.79,0.0,646
2,0,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,190
1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,114
1,1,3,5,0,5,1,3,0.4,0.4091,0.66,0.2836,29
3,0,7,7,1,1,0,1,0.66,0.6061,0.83,0.1343,36
2,0,4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,54
3,0,8,0,0,5,1,1,0.66,0.6212,0.74,0.1045,54
4,1,12,15,0,4,1,2,0.34,0.3333,0.57,0.194,249
2,0,5,2,0,4,1,1,0.62,0.5758,0.83,0.1045,14
3,1,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,226
4,1,10,14,0,5,1,2,0.6,0.6061,0.64,0.1343,351
1,0,3,15,0,2,1,2,0.36,0.3788,0.18,0.0,112
4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,826
3,1,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,96
1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,147
3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,536
2,1,4,23,0,6,0,2,0.46,0.4545,0.82,0.2836,91
2,0,5,13,0,6,0,1,0.7,0.6364,0.45,0.0,462
4,1,11,0,0,6,0,1,0.34,0.3333,0.53,0.1642,108
1,1,1,22,0,0,0,1,0.32,0.2879,0.26,0.3881,64
2,0,5,4,0,3,1,1,0.54,0.5152,1.0,0.1045,3
2,1,4,0,0,2,1,1,0.66,0.6212,0.54,0.194,43
3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,151
1,0,2,0,0,5,1,1,0.1,0.1364,0.49,0.1045,14
2,1,3,18,0,6,0,2,0.44,0.4394,0.72,0.4627,341
1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,198
4,1,11,21,0,4,1,1,0.36,0.3333,0.37,0.3881,233
1,1,1,18,0,3,1,2,0.2,0.2121,0.37,0.1343,289
1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,46
2,0,4,12,0,0,0,1,0.46,0.4545,0.38,0.3881,354
1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,156
1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,2
4,0,12,12,0,2,1,3,0.46,0.4545,1.0,0.2239,55
2,1,4,5,0,4,1,1,0.4,0.4091,0.82,0.0,30
2,1,4,20,0,6,0,1,0.5,0.4848,0.2,0.2239,208
3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,203
4,0,11,6,0,3,1,1,0.26,0.2727,0.87,0.1045,103
3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,12
2,1,5,15,0,6,0,1,0.68,0.6212,0.24,0.194,590
2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,153
4,0,12,1,0,6,0,1,0.26,0.2576,0.65,0.194,71
2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,291
1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,3
2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,536
3,0,7,17,0,3,1,1,0.7,0.6667,0.79,0.0,488
4,0,10,9,0,6,0,3,0.4,0.4091,0.82,0.3582,129
1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,35
1,1,3,23,0,2,1,1,0.28,0.2727,0.61,0.2239,54
4,1,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,6
3,0,8,8,0,5,1,2,0.66,0.6061,0.83,0.0,398
2,0,5,7,0,0,0,2,0.62,0.5606,0.88,0.2537,30
1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,139
3,1,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,9
3,0,9,8,1,1,0,2,0.66,0.6061,0.78,0.194,101
4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,592
3,1,7,5,0,6,0,2,0.64,0.6061,0.73,0.1045,5
1,0,2,19,0,5,1,1,0.26,0.303,0.33,0.0,101
4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,75
4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,341
1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,10
4,0,12,1,0,2,1,1,0.2,0.2576,0.8,0.0,4
4,0,12,12,0,5,1,1,0.36,0.3485,0.57,0.1343,204
4,0,9,21,0,0,0,1,0.62,0.5455,0.94,0.0896,137
2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,90
2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,46
4,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,184
2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,800
2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,136
2,0,3,9,0,2,1,2,0.4,0.4091,0.58,0.4627,178
1,1,3,22,0,1,1,2,0.56,0.5303,0.56,0.2239,133
1,1,3,16,0,0,0,1,0.5,0.4848,0.31,0.3582,509
3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,6
1,1,2,12,0,0,0,2,0.28,0.2727,0.52,0.2537,255
2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,197
2,0,4,7,0,5,1,1,0.52,0.5,0.42,0.194,240
3,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,827
3,1,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,427
3,0,6,13,0,0,0,1,0.74,0.6515,0.4,0.0,442
1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,5
1,0,3,22,0,4,1,1,0.4,0.4091,0.66,0.2239,87
3,0,9,8,0,0,0,1,0.66,0.6061,0.78,0.1642,70
1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,180
2,1,3,11,0,3,1,1,0.5,0.4848,0.42,0.3881,222
4,1,11,19,0,3,1,1,0.3,0.303,0.52,0.1642,396
3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,4
3,0,8,18,0,4,1,3,0.76,0.697,0.55,0.2537,274
2,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194,64
3,0,8,8,0,1,1,1,0.64,0.5909,0.78,0.3284,355
3,0,8,9,0,5,1,1,0.72,0.6667,0.58,0.1045,226
4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,8
4,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925,50
1,1,1,23,0,1,1,1,0.26,0.2576,0.6,0.194,52
3,1,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343,350
3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,156
2,1,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,228
2,0,5,18,0,2,1,1,0.7,0.6515,0.7,0.194,564
3,0,8,6,0,3,1,1,0.62,0.5909,0.78,0.0,105
2,0,6,22,0,3,1,1,0.74,0.697,0.66,0.1343,129
4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,609
2,0,5,0,0,3,1,2,0.54,0.5152,0.88,0.2239,23
1,0,2,15,0,2,1,1,0.24,0.2273,0.48,0.194,69
2,0,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,4
2,0,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239,181
3,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,146
3,1,8,22,0,5,1,3,0.66,0.2424,0.83,0.194,213
3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0.0,121
1,1,2,22,0,5,1,1,0.34,0.3485,0.49,0.1045,119
3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,378
4,1,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239,336
2,0,5,13,0,1,1,1,0.68,0.6364,0.51,0.0,214
3,0,9,17,0,6,0,1,0.74,0.6818,0.55,0.2239,460
1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,6
3,0,8,1,0,5,1,1,0.64,0.6212,0.53,0.1343,23
4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,938
3,1,8,21,0,3,1,1,0.74,0.697,0.66,0.1045,381
3,0,8,14,0,5,1,1,0.8,0.697,0.29,0.194,186
2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,303
2,1,4,23,0,2,1,1,0.54,0.5152,0.32,0.2239,82
3,1,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,235
3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,633
4,0,9,18,0,6,0,1,0.64,0.5909,0.78,0.1045,400
4,0,12,1,0,5,1,1,0.24,0.2879,0.75,0.0,15
2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,224
3,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1045,95
4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,542
2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,84
3,0,8,15,0,0,0,1,0.74,0.697,0.66,0.194,331
3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,199
3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,318
4,0,12,21,0,0,0,1,0.36,0.3636,0.81,0.1045,72
1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0,122
3,1,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045,93
1,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.194,77
2,1,4,15,0,0,0,1,0.7,0.6364,0.39,0.3881,617
2,0,4,21,0,5,1,1,0.32,0.3333,0.53,0.1343,93
1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,55
2,1,6,8,0,4,1,1,0.52,0.5,0.77,0.0,681
4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,228
1,1,1,5,0,5,1,2,0.2,0.2121,0.8,0.1343,13
1,0,1,6,0,2,1,1,0.12,0.1515,0.74,0.1045,36
3,0,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,32
1,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,282
3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,32
1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,83
4,0,12,8,0,5,1,1,0.24,0.2879,0.87,0.0,445
3,1,9,0,0,6,0,1,0.74,0.6818,0.62,0.1045,168
1,1,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,223
1,1,1,2,0,4,1,1,0.14,0.1515,0.5,0.1343,3
1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,131
1,1,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,261
4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,117
2,1,5,5,0,5,1,1,0.42,0.4242,0.47,0.1642,26
2,1,3,12,0,2,1,1,0.32,0.3182,0.31,0.1642,220
4,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,143
2,1,5,11,0,4,1,1,0.58,0.5455,0.49,0.2239,279
3,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,444
3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,29
4,0,11,18,0,6,0,1,0.38,0.3939,0.46,0.1343,208
3,0,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,562
4,0,11,21,0,3,1,3,0.44,0.4394,0.88,0.2836,75
3,1,9,16,0,0,0,1,0.74,0.697,0.7,0.0,474
1,1,3,4,0,2,1,1,0.18,0.1667,0.51,0.2985,3
3,0,9,23,0,2,1,3,0.54,0.5152,0.94,0.2537,58
1,0,2,22,0,0,0,1,0.26,0.303,0.6,0.0,62
3,1,9,10,0,0,0,2,0.72,0.697,0.79,0.0,388
3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,238
4,0,10,21,0,3,1,2,0.52,0.5,0.77,0.0,157
4,1,10,5,0,0,0,2,0.44,0.4394,0.54,0.1343,10
2,0,4,9,0,2,1,3,0.52,0.5,0.63,0.0896,162
3,0,8,19,0,0,0,1,0.72,0.6667,0.48,0.1045,387
1,0,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,7
1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,106
4,0,11,13,0,1,1,2,0.58,0.5455,0.56,0.0,162
1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,230
1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,579
3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,152
2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,83
1,1,2,4,0,4,1,2,0.22,0.197,0.75,0.4478,1
3,1,8,4,0,5,1,1,0.64,0.2424,0.73,0.1642,9
4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,65
4,0,11,4,0,5,1,1,0.22,0.2273,0.44,0.1642,5
4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,6
4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,132
2,0,4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,14
4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,29
2,0,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627,517
2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,154
2,1,4,16,0,5,1,1,0.66,0.6212,0.44,0.194,580
3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,427
1,1,1,8,1,1,0,1,0.24,0.2273,0.35,0.2537,53
4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,292
2,1,4,21,0,6,0,3,0.5,0.4848,0.82,0.3881,102
1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,66
3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,148
3,0,7,9,0,5,1,1,0.68,0.6364,0.54,0.194,207
3,0,7,15,0,1,1,1,0.86,0.8485,0.56,0.4179,146
2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,355
1,0,2,22,0,6,0,1,0.24,0.2576,0.44,0.0896,45
4,0,10,2,0,3,1,2,0.56,0.5303,0.83,0.2836,2
3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,402
1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,101
1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,131
2,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,85
3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,624
4,0,10,19,0,3,1,1,0.58,0.5455,0.56,0.1343,374
4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239,218
1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045,134
4,1,10,11,0,3,1,2,0.36,0.3485,0.66,0.2239,189
3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,4
3,1,9,12,0,3,1,1,0.78,0.7727,0.7,0.1045,266
3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896,328
2,0,6,18,0,4,1,1,0.74,0.6515,0.22,0.3881,525
2,0,4,8,0,3,1,1,0.32,0.303,0.61,0.2239,325
4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194,338
4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,240
3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,17
3,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,486
2,0,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,189
1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1
2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0.0,198
4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0.0,92
1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.194,21
3,1,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,133
2,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.194,37
3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,514
3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.194,183
1,1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343,25
4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0.0,154
4,1,11,0,0,1,1,2,0.3,0.2879,0.56,0.194,23
2,0,4,3,0,6,0,2,0.42,0.4242,0.54,0.194,17
1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,41
3,1,7,8,0,5,1,1,0.8,0.7121,0.41,0.1642,585
3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,27
1,1,3,4,0,3,1,1,0.28,0.2576,0.61,0.3284,3
2,0,5,9,0,3,1,1,0.68,0.6364,0.65,0.0896,234
2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,382
1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,7
4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239,14
4,0,11,7,0,0,0,1,0.34,0.3182,0.66,0.2239,43
1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,134
3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,102
1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,471
1,0,3,1,0,5,1,3,0.34,0.3485,1.0,0.1045,8
3,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,159
3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,7
4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,4
1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,3
1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,77
2,0,4,9,0,1,1,2,0.5,0.4848,0.55,0.1045,169
1,1,2,3,0,6,0,1,0.3,0.2727,0.45,0.2985,7
4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,350
3,0,9,23,0,3,1,3,0.62,0.5455,0.94,0.194,24
2,0,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,7
3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,263
3,0,6,9,0,3,1,1,0.72,0.6515,0.45,0.3881,221
2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,185
1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,7
2,0,6,4,0,3,1,1,0.62,0.5758,0.83,0.0,6
2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,13
4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,377
4,1,11,9,0,2,1,3,0.32,0.303,0.81,0.3284,110
4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,455
4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,34
3,0,9,20,0,4,1,1,0.66,0.6212,0.61,0.2239,280
3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,303
2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,586
1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.194,313
3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,190
4,0,11,18,0,6,0,2,0.42,0.4242,0.62,0.1642,185
3,1,7,9,0,0,0,2,0.72,0.697,0.79,0.0,221
2,1,5,10,0,1,1,2,0.52,0.5,0.77,0.194,190
1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,17
2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,239
4,1,9,4,0,6,0,1,0.52,0.5,0.59,0.2537,14
3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,184
1,1,2,14,0,5,1,2,0.46,0.4545,0.67,0.1045,31
3,0,9,0,0,3,1,1,0.54,0.5152,1.0,0.0,27
2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,134
1,0,2,5,0,3,1,1,0.2,0.197,0.47,0.194,5
2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,479
1,0,2,23,0,1,1,1,0.32,0.2879,0.49,0.4925,20
4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,555
4,0,11,12,1,4,0,1,0.46,0.4545,0.36,0.2239,150
3,0,9,9,0,3,1,2,0.56,0.5303,1.0,0.0896,208
1,1,1,18,0,6,0,1,0.54,0.5152,0.45,0.1343,297
2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,93
4,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,94
3,1,8,22,0,1,1,1,0.74,0.697,0.7,0.0896,207
1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0,299
3,1,8,5,0,0,0,1,0.64,0.5758,0.89,0.194,16
3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,182
4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.0,13
3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,236
4,0,12,21,0,5,1,1,0.34,0.3333,0.49,0.194,111
1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,44
3,0,6,22,0,3,1,2,0.72,0.697,0.79,0.194,148
1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,59
2,0,4,15,0,1,1,1,0.74,0.6667,0.51,0.2239,175
1,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,206
4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.194,413
3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,163
2,0,4,17,0,4,1,1,0.5,0.4848,0.29,0.1642,481
3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0.0,270
4,0,11,21,0,1,1,2,0.54,0.5152,0.77,0.2239,156
1,1,2,13,0,0,0,1,0.32,0.3333,0.36,0.0,325
2,0,5,8,0,1,1,1,0.56,0.5303,0.73,0.2985,394
2,0,3,2,0,4,1,3,0.24,0.2273,0.93,0.194,5
1,1,1,6,0,2,1,1,0.14,0.1212,0.59,0.2836,85
4,1,11,12,0,5,1,1,0.44,0.4394,0.41,0.3284,262
3,0,9,17,0,0,0,1,0.72,0.6667,0.51,0.1343,380
3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,333
3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,367
2,0,5,13,1,1,0,1,0.86,0.7879,0.44,0.0896,350
1,1,12,6,0,4,1,1,0.24,0.197,0.7,0.4925,45
4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,5
2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836,56
1,1,1,20,0,0,0,1,0.3,0.303,0.52,0.1642,126
1,1,3,5,0,2,1,2,0.46,0.4545,0.82,0.194,24
4,1,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,393
2,0,6,2,0,3,1,1,0.52,0.5,0.63,0.2239,9
2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,200
4,0,10,21,0,6,0,1,0.52,0.5,0.77,0.0,187
4,1,11,1,0,4,1,2,0.26,0.2727,0.65,0.1045,16
2,0,5,14,0,2,1,1,0.62,0.5909,0.73,0.4627,184
1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,3
1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,15
4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,237
2,0,5,0,0,0,0,1,0.64,0.5758,0.83,0.2239,83
4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,75
4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0.0,66
2,1,4,14,0,1,1,3,0.36,0.3182,0.62,0.4478,114
4,0,9,14,0,3,1,1,0.72,0.6818,0.62,0.2537,170
3,1,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,121
1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0,2
2,0,4,23,0,4,1,1,0.46,0.4545,0.59,0.1045,47
1,1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284,12
4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,483
3,0,9,19,0,5,1,2,0.5,0.4848,0.55,0.1642,315
